scenario,controller,cop_uncertainty,wind_scale,sensor_noise_scale,actuator_delay_ms,adrc_wo_rad_s,success_rate,rms_theta_deg_mean,rms_theta_deg_std,sat_fraction_mean,eso_error_rms,mean_loop_us,loop_utilization
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,6,0.111111111111111,1.67056672717327,0.128275015050441,0,0.380852435404681,5.48872685185185,0.00109774537037037
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,8,0.333333333333333,1.54547685417403,0.08787709048532,0,0.38355878536573,5.77942592592593,0.00115588518518519
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,10,0.666666666666667,1.47531075304124,0.0677749275073988,0,0.384577126182299,6.27646296296296,0.00125529259259259
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,12,0.888888888888889,1.43099721960467,0.0562822289002805,0,0.385424703679856,6.51765277777778,0.00130353055555556
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,14,1,1.40014246389917,0.0496248931687953,0,0.387026488614566,6.71425925925926,0.00134285185185185
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,16,1,1.37806931906353,0.0454039918635407,0,0.390115760212393,6.51604166666667,0.00130320833333333
CoP45_Wind40,ADRC,0.45,0.4,0.8,30,18,1,1.36167626086497,0.0426943356763774,0,0.395603046371422,5.96996759259259,0.00119399351851852
CoP45_Wind40,ADRC,0.45,0.4,1,30,6,0.166666666666667,1.60132186031737,0.111430634078897,0,0.382394920749474,5.632125,0.001126425
CoP45_Wind40,ADRC,0.45,0.4,1,30,8,0.444444444444444,1.50435414122852,0.0813065390545636,0,0.387841959159988,6.62467592592592,0.00132493518518518
CoP45_Wind40,ADRC,0.45,0.4,1,30,10,0.888888888888889,1.44873438469497,0.0638633572140499,0,0.391050720893579,7.19881018518519,0.00143976203703704
CoP45_Wind40,ADRC,0.45,0.4,1,30,12,0.944444444444444,1.41232356723375,0.0533739694637609,0,0.393450456536657,6.97531481481482,0.00139506296296296
CoP45_Wind40,ADRC,0.45,0.4,1,30,14,1,1.3868497559054,0.046864857736538,0,0.396390409701324,6.5505,0.0013101
CoP45_Wind40,ADRC,0.45,0.4,1,30,16,1,1.36849139009054,0.0427589795322793,0,0.401205204681587,6.17807407407408,0.00123561481481482
CoP45_Wind40,ADRC,0.45,0.4,1,30,18,1,1.35493601838316,0.0398204084033137,0,0.40926387807211,5.63975462962963,0.00112795092592593
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,6,0.166666666666667,1.61149480625548,0.121197913010545,0,0.379416911413217,5.58301388888889,0.00111660277777778
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,8,0.444444444444444,1.50624153091321,0.0836390992600267,0,0.383818180727158,5.30310648148148,0.0010606212962963
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,10,0.833333333333333,1.44946087202892,0.0657162086524068,0,0.386839020585261,5.44160648148148,0.0010883212962963
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,12,0.944444444444444,1.41347224271689,0.0560589496230213,0,0.390029171141743,6.37264351851852,0.0012745287037037
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,14,1,1.38934095661327,0.0503090643026834,0,0.394964721958172,6.17206944444444,0.00123441388888889
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,16,1,1.37176414822346,0.0465915101698201,0,0.403312218821718,6.3547962962963,0.00127095925925926
CoP45_Wind40,ADRC,0.45,0.4,1.25,30,18,1,1.35881969384004,0.0447400573057538,0,0.417203715618233,6.80923148148148,0.0013618462962963
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,6,0.166666666666667,1.68471540590843,0.155545635170084,0,0.386823663670622,6.95066666666666,0.00139013333333333
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,8,0.333333333333333,1.54479195986293,0.102991635046487,0,0.387727234202386,6.32097685185185,0.00126419537037037
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,10,0.611111111111111,1.4747229513509,0.0803510149174022,0,0.390032087522758,5.99532407407408,0.00119906481481482
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,12,0.833333333333333,1.43239426643326,0.0675866557923107,0,0.393967285963836,5.45873611111111,0.00109174722222222
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,14,0.944444444444444,1.40470360424447,0.0600080936801609,0,0.401067674650474,5.52323611111111,0.00110464722222222
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,16,1,1.38587671595124,0.0557323961738568,0,0.413320690604745,6.12544907407408,0.00122508981481482
CoP45_Wind40,ADRC,0.45,0.4,1.5,30,18,1,1.37274699153126,0.0529299765582704,0,0.433138307870832,5.63306018518519,0.00112661203703704
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,6,0.111111111111111,1.7009989613175,0.143214907852364,0,0.393703849506498,5.40876851851852,0.0010817537037037
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,8,0.277777777777778,1.55237070020534,0.090449704222536,0,0.393451835737006,5.15172685185185,0.00103034537037037
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,10,0.666666666666667,1.47868407985431,0.0696871946528554,0,0.396267949718148,5.2132962962963,0.00104265925925926
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,12,0.833333333333333,1.43332271269007,0.0585032055820176,0,0.401345269498354,4.96638888888889,0.000993277777777778
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,14,0.944444444444444,1.40349227089684,0.0527154721851671,0,0.410641410779232,4.98870833333333,0.000997741666666667
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,16,1,1.38293140515208,0.0492969469335003,0,0.426689617015881,5.34049074074074,0.00106809814814815
CoP45_Wind40,ADRC,0.45,0.4,1.75,30,18,1,1.36885521484365,0.0474236744260996,0,0.452332861024045,5.39175462962963,0.00107835092592593
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,6,0.111111111111111,1.68335226445798,0.186419225877786,0,0.391858492170028,5.25711111111111,0.00105142222222222
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,8,0.333333333333333,1.56001444505337,0.131568513034467,0,0.393004224898382,4.9787962962963,0.000995759259259259
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,10,0.666666666666667,1.49984514469651,0.103670530458431,0,0.395505793271274,5.07601851851852,0.0010152037037037
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,12,0.777777777777778,1.46410547114531,0.0870578830534036,0,0.39805887476002,5.28995833333333,0.00105799166666667
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,14,0.833333333333333,1.44035901907828,0.0762315986750468,0,0.401122409241973,5.46454166666667,0.00109290833333333
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,16,0.833333333333333,1.42537721809439,0.0706947124057997,0,0.405491364852355,5.51421759259259,0.00110284351851852
CoP45_Wind40,ADRC,0.45,0.4,0.8,40,18,0.888888888888889,1.41580692299279,0.0698587133702176,0,0.412061407818057,5.30945370370371,0.00106189074074074
CoP45_Wind40,ADRC,0.45,0.4,1,40,6,0.166666666666667,1.6274972556221,0.133312344437409,0,0.365562426233114,5.08752777777778,0.00101750555555556
CoP45_Wind40,ADRC,0.45,0.4,1,40,8,0.5,1.52321706862788,0.0862542177084019,0,0.367983620254609,5.41155555555556,0.00108231111111111
CoP45_Wind40,ADRC,0.45,0.4,1,40,10,0.722222222222222,1.46998691521046,0.0666397039864822,0,0.370956034622014,5.41143981481482,0.00108228796296296
CoP45_Wind40,ADRC,0.45,0.4,1,40,12,0.833333333333333,1.43855105402891,0.0560402736858654,0,0.374171765404088,5.44221759259259,0.00108844351851852
CoP45_Wind40,ADRC,0.45,0.4,1,40,14,0.888888888888889,1.41797398157054,0.0497956299511623,0,0.378431874958307,5.35738425925926,0.00107147685185185
CoP45_Wind40,ADRC,0.45,0.4,1,40,16,1,1.40464621020736,0.0458612775489892,0,0.384849537205033,5.89122685185185,0.00117824537037037
CoP45_Wind40,ADRC,0.45,0.4,1,40,18,1,1.39559807973942,0.0437305435165281,0,0.394851115626582,6.26522685185185,0.00125304537037037
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,6,0.0555555555555556,1.6464884520064,0.131889609218962,0,0.369535074754409,6.12706944444444,0.00122541388888889
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,8,0.388888888888889,1.53535302501191,0.0801745354226411,0,0.371274504033935,6.25935185185185,0.00125187037037037
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,10,0.666666666666667,1.47861535633645,0.060384105344111,0,0.373866597175218,5.45310648148148,0.0010906212962963
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,12,0.833333333333333,1.44361570641504,0.0515250218502707,0,0.377574588931023,5.56897685185185,0.00111379537037037
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,14,0.944444444444444,1.42161151782397,0.0473368353858037,0,0.38342081232023,5.29631018518519,0.00105926203703704
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,16,1,1.40696155273488,0.0451269163527872,0,0.392970947413519,5.317625,0.001063525
CoP45_Wind40,ADRC,0.45,0.4,1.25,40,18,1,1.39745184508048,0.0435775268159622,0,0.407986536544023,5.24199074074074,0.00104839814814815
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,6,0.0555555555555556,1.67790697107999,0.120958229454412,0,0.373874218637002,5.24947222222222,0.00104989444444445
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,8,0.222222222222222,1.55992433258939,0.0803862182957513,0,0.375664250542598,5.25821296296296,0.00105164259259259
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,10,0.555555555555556,1.49920361742598,0.0635692786195663,0,0.378541867833132,5.17320833333333,0.00103464166666667
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,12,0.777777777777778,1.46266701459813,0.0560519720858707,0,0.382937519645491,5.14048611111111,0.00102809722222222
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,14,0.888888888888889,1.43982197889705,0.0518336768713228,0,0.390317407688097,5.08743981481482,0.00101748796296296
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,16,0.888888888888889,1.42525496571924,0.0482795838993784,0,0.402883238294255,5.64743055555556,0.00112948611111111
CoP45_Wind40,ADRC,0.45,0.4,1.5,40,18,0.888888888888889,1.41639438695176,0.0467466364756127,0,0.423094118589441,5.9928287037037,0.00119856574074074
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,6,0.0555555555555556,1.66763286834895,0.116815886641377,0,0.364344318380048,6.63690277777778,0.00132738055555556
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,8,0.166666666666667,1.5593782747411,0.0783338488169586,0,0.367899907703617,6.53859722222222,0.00130771944444444
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,10,0.555555555555556,1.50269775861753,0.0595524519722463,0,0.372301993395779,6.2145462962963,0.00124290925925926
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,12,0.722222222222222,1.46806583645623,0.0492243038741989,0,0.378621763478881,6.53874537037037,0.00130774907407407
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,14,0.888888888888889,1.44578851155481,0.0441506252863278,0,0.389179761653288,6.0972037037037,0.00121944074074074
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,16,0.888888888888889,1.43053178805771,0.0418258551300573,0,0.406838786521173,5.64767592592593,0.00112953518518519
CoP45_Wind40,ADRC,0.45,0.4,1.75,40,18,0.888888888888889,1.42169411595951,0.0414731907572665,0,0.434824898896395,5.59123148148148,0.0011182462962963
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,6,0,1.74457056123331,0.138844993501173,0,0.381714997947387,5.34640740740741,0.00106928148148148
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,8,0.0555555555555556,1.62609490040205,0.0894530302500213,0,0.383613281162573,5.30119444444444,0.00106023888888889
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,10,0.166666666666667,1.56620893046725,0.0672022223606013,0,0.38593151056971,5.29643518518519,0.00105928703703704
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,12,0.222222222222222,1.53154345578422,0.0571203991904585,0,0.38853163883581,5.70752777777778,0.00114150555555556
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,14,0.444444444444444,1.51103519729187,0.0526544509389064,0,0.391868411805063,5.70536574074074,0.00114107314814815
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,16,0.555555555555556,1.49959461376171,0.0518154550094918,0,0.396848470481179,5.27412037037037,0.00105482407407407
CoP45_Wind40,ADRC,0.45,0.4,0.8,50,18,0.611111111111111,1.4940238585276,0.0530988361150534,0,0.403982132432203,5.34019444444445,0.00106803888888889
CoP45_Wind40,ADRC,0.45,0.4,1,50,6,0.0555555555555556,1.71890827362057,0.141259344964162,0,0.363831110778841,5.32149074074074,0.00106429814814815
CoP45_Wind40,ADRC,0.45,0.4,1,50,8,0.111111111111111,1.61391138818798,0.095180855536523,0,0.368336375947496,4.98299537037037,0.000996599074074074
CoP45_Wind40,ADRC,0.45,0.4,1,50,10,0.277777777777778,1.55703726560958,0.074769063821723,0,0.371093674712065,5.06269444444445,0.00101253888888889
CoP45_Wind40,ADRC,0.45,0.4,1,50,12,0.333333333333333,1.52387324429843,0.0660516942181342,0,0.374005453671229,5.01794444444444,0.00100358888888889
CoP45_Wind40,ADRC,0.45,0.4,1,50,14,0.611111111111111,1.50401751716529,0.0633666020136437,0,0.378097787115293,5.00253703703704,0.00100050740740741
CoP45_Wind40,ADRC,0.45,0.4,1,50,16,0.666666666666667,1.49173652610624,0.0635388449865524,0,0.38443219991865,5.12560648148148,0.0010251212962963
CoP45_Wind40,ADRC,0.45,0.4,1,50,18,0.666666666666667,1.48505347579142,0.0634451615697915,0,0.39426853461525,5.49873611111111,0.00109974722222222
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,6,0.111111111111111,1.72285112868651,0.145601631372075,0,0.351806661257411,6.07443055555556,0.00121488611111111
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,8,0.166666666666667,1.61610957337447,0.0985164865413705,0,0.356306932728936,5.85055092592593,0.00117011018518519
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,10,0.277777777777778,1.56042358737063,0.0760968156223077,0,0.359989085973834,6.00072222222222,0.00120014444444444
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,12,0.333333333333333,1.52892316321371,0.0665229641586854,0,0.364257143388481,6.10681944444444,0.00122136388888889
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,14,0.444444444444444,1.51023081230326,0.0637596195530865,0,0.370331144919384,5.52917592592593,0.00110583518518519
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,16,0.5,1.49923708446312,0.0644699367827479,0,0.379827846070267,5.57412962962963,0.00111482592592593
CoP45_Wind40,ADRC,0.45,0.4,1.25,50,18,0.555555555555556,1.49296231349116,0.0665552690036742,0,0.394640724062081,5.75196759259259,0.00115039351851852
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,6,0.111111111111111,1.6993863649595,0.138765981773591,0,0.361703467941345,5.37661574074074,0.00107532314814815
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,8,0.166666666666667,1.5971762312014,0.0900518590849448,0,0.366675601390597,5.509375,0.001101875
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,10,0.277777777777778,1.54922387147669,0.0707002403501036,0,0.371696516624609,5.33305555555556,0.00106661111111111
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,12,0.388888888888889,1.5244324214632,0.0658144582703736,0,0.377837312485962,5.09690740740741,0.00101938148148148
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,14,0.388888888888889,1.5109147039516,0.0693632051769082,0,0.386674576379661,5.22119907407408,0.00104423981481482
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,16,0.444444444444444,1.5031390862206,0.0748852312051847,0,0.400351463225411,5.42616203703704,0.00108523240740741
CoP45_Wind40,ADRC,0.45,0.4,1.5,50,18,0.444444444444444,1.50009852801826,0.0804138893060563,0,0.421601858570471,5.79189814814815,0.00115837962962963
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,6,0.0555555555555556,1.73189001823366,0.127455508885523,0,0.365432644906131,5.67127777777778,0.00113425555555556
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,8,0.0555555555555556,1.62420118880602,0.085764550013172,0,0.371533668312732,5.48621296296296,0.00109724259259259
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,10,0.166666666666667,1.57141260996308,0.069417175390027,0,0.37777356199026,5.41406018518519,0.00108281203703704
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,12,0.222222222222222,1.54262345012868,0.0644627355506817,0,0.385845731986117,5.49785648148148,0.0010995712962963
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,14,0.388888888888889,1.52745304679677,0.0652523582112325,0,0.398251893529564,5.56852777777778,0.00111370555555556
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,16,0.388888888888889,1.52307940075476,0.0762212182007555,0,0.417784358948432,5.4957175925926,0.00109914351851852
CoP45_Wind40,ADRC,0.45,0.4,1.75,50,18,0.444444444444444,1.52696244716007,0.0990366059232785,0,0.447308505319724,5.85366666666667,0.00117073333333333
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,6,0.0555555555555556,1.76617074999944,0.174381139313897,0,0.370173444091604,6.0722037037037,0.00121444074074074
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,8,0.111111111111111,1.65617815670492,0.116080328366691,0,0.372706297764192,5.45934259259259,0.00109186851851852
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,10,0.222222222222222,1.60323298266137,0.0927311223523327,0,0.376093624448832,5.24060185185185,0.00104812037037037
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,12,0.222222222222222,1.57484480262344,0.084748315942864,0,0.379523919214122,5.03891666666667,0.00100778333333333
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,14,0.222222222222222,1.56105192792231,0.0883460376047174,0,0.383614718085941,5.06019444444444,0.00101203888888889
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,16,0.222222222222222,1.558614223946,0.103426897152526,0,0.389401292960537,4.98941666666667,0.000997883333333334
CoP45_Wind40,ADRC,0.45,0.4,0.8,60,18,0.388888888888889,1.56565216737299,0.121392463417683,0,0.397836083029721,4.97130555555556,0.000994261111111111
CoP45_Wind40,ADRC,0.45,0.4,1,60,6,0,1.72458535738035,0.0823232823555504,0,0.385799803343065,4.9647962962963,0.000992959259259259
CoP45_Wind40,ADRC,0.45,0.4,1,60,8,0,1.63592115945891,0.0592882875638975,0,0.390463875818901,5.00163425925926,0.00100032685185185
CoP45_Wind40,ADRC,0.45,0.4,1,60,10,0,1.59003353382311,0.0511042160485066,0,0.394103086859357,4.95435648148148,0.000990871296296296
CoP45_Wind40,ADRC,0.45,0.4,1,60,12,0.111111111111111,1.56343167635264,0.0482254626991675,0,0.39777352512447,4.91776388888889,0.000983552777777778
CoP45_Wind40,ADRC,0.45,0.4,1,60,14,0.166666666666667,1.54835618310757,0.0469526797308288,0,0.40242661585951,4.96265740740741,0.000992531481481481
CoP45_Wind40,ADRC,0.45,0.4,1,60,16,0.222222222222222,1.54238158189377,0.0495981842318327,0,0.409412439609655,5.24711574074074,0.00104942314814815
CoP45_Wind40,ADRC,0.45,0.4,1,60,18,0.333333333333333,1.54864395910756,0.0634244804696067,0,0.420149795356233,5.37821759259259,0.00107564351851852
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,6,0.0555555555555556,1.7580526891625,0.139710671413345,0,0.422829750157089,5.26636111111111,0.00105327222222222
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,8,0.111111111111111,1.65390582199277,0.107696358976879,0,0.427068952067405,5.12316203703704,0.00102463240740741
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,10,0.111111111111111,1.60620492520422,0.0908390444746891,0,0.4309459534872,5.15403240740741,0.00103080648148148
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,12,0.111111111111111,1.58305309156488,0.0812669589680019,0,0.43567432043499,5.03475462962963,0.00100695092592593
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,14,0.166666666666667,1.57367166364255,0.0792031317398644,0,0.442223038425075,5.07444444444444,0.00101488888888889
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,16,0.222222222222222,1.57252467679585,0.0827842915476618,0,0.452096518444057,4.98505555555556,0.000997011111111111
CoP45_Wind40,ADRC,0.45,0.4,1.25,60,18,0.222222222222222,1.58160596026778,0.0941602498535218,0,0.467099277640149,5.22481944444445,0.00104496388888889
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,6,0.0555555555555556,1.7622029428381,0.170128017803414,0,0.405129690752296,5.22743981481482,0.00104548796296296
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,8,0.111111111111111,1.65194422590885,0.119917588910068,0,0.408538043439356,5.19972222222222,0.00103994444444444
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,10,0.111111111111111,1.60382395697078,0.0925806158678685,0,0.412608608903024,5.27501851851852,0.0010550037037037
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,12,0.0555555555555556,1.58279728799834,0.0774221489687622,0,0.417769689800428,5.10262037037037,0.00102052407407407
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,14,0.0555555555555556,1.57867313854314,0.0735351239340936,0,0.425914827134287,4.985625,0.000997125
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,16,0.0555555555555556,1.58514560164147,0.0815204922554487,0,0.439026598521186,5.11309722222222,0.00102261944444444
CoP45_Wind40,ADRC,0.45,0.4,1.5,60,18,0.111111111111111,1.60164037816493,0.105887835252737,0,0.459844584902211,5.04752314814815,0.00100950462962963
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,6,0,1.7487733000623,0.152831549588931,0,0.395403156851447,5.0082037037037,0.00100164074074074
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,8,0.0555555555555556,1.64852165245339,0.0998890548468887,0,0.399408366963895,5.59043518518519,0.00111808703703704
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,10,0.0555555555555556,1.60950899778496,0.0800941085458037,0,0.405335112616333,5.32291666666667,0.00106458333333333
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,12,0.111111111111111,1.59493308327375,0.0738394671166339,0,0.413026878009587,4.94856944444445,0.000989713888888889
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,14,0.0555555555555556,1.59592021966555,0.0744101743816798,0,0.424609775262851,5.03990277777778,0.00100798055555556
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,16,0.0555555555555556,1.60483881981072,0.0909707576216944,0,0.442641975633799,5.0085,0.0010017
CoP45_Wind40,ADRC,0.45,0.4,1.75,60,18,0.0555555555555556,1.62492582993537,0.129643966174933,0,0.471090939437829,5.16585185185185,0.00103317037037037
